Attrition,Business Travel,CF_age band,CF_attrition label,Department,Education Field,emp no,Employee Number,Gender,Job Role,Marital Status,Over Time,Over18,Training Times Last Year,-2,0,Age,CF_current Employee,Daily Rate,Distance From Home,Education,Employee Count,Environment Satisfaction,Hourly Rate,Job Involvement,Job Level,Job Satisfaction,Monthly Income,Monthly Rate,Num Companies Worked,Percent Salary Hike,Performance Rating,Relationship Satisfaction,Standard Hours,Stock Option Level,Total Working Years,Work Life Balance,Years At Company,Years In Current Role,Years Since Last Promotion,Years With Curr Manager
No,Travel_Rarely,25 - 34,Current Employees,Sales,Other,STAFF-8724,8724.0,Male,Research Director,Married,Yes,Y,1.0,-2.0,0.0,28.0,1.0,1181.0,22.0,High School,1.0,2.0,88.0,2.0,5.0,2.0,15939.0,8488.0,0.0,23.0,3.0,2.0,80.0,0.0,34.0,2.0,15.0,3.0,15.0,14.0
No,Non-Travel,Under 25,Current Employees,HR,Life Sciences,STAFF-8725,8725.0,Male,Sales Representative,Married,Yes,Y,3.0,-2.0,0.0,18.0,1.0,896.0,14.0,High School,1.0,1.0,43.0,1.0,3.0,2.0,3512.0,13486.0,8.0,15.0,4.0,1.0,80.0,,34.0,1.0,6.0,6.0,12.0,7.0
No,Non-Travel,35 - 44,Current Employees,HR,Human Resources,STAFF-8726,8726.0,Male,Human Resources,Single,Yes,Y,1.0,-2.0,0.0,43.0,1.0,1317.0,11.0,Master's Degree,1.0,1.0,90.0,4.0,3.0,4.0,1156.0,10380.0,9.0,11.0,4.0,1.0,80.0,1.0,23.0,2.0,37.0,6.0,13.0,0.0
No,Non-Travel,35 - 44,Current Employees,Sales,Medical,STAFF-8727,8727.0,Female,Human Resources,Divorced,Yes,Y,2.0,-2.0,0.0,38.0,1.0,1004.0,28.0,Bachelor's Degree,1.0,3.0,88.0,4.0,4.0,4.0,10611.0,26954.0,0.0,15.0,3.0,1.0,80.0,2.0,2.0,1.0,12.0,5.0,5.0,12.0
No,Travel_Frequently,Under 25,Current Employees,HR,Technical Degree,STAFF-8728,8728.0,Male,Sales Representative,Married,Yes,Y,4.0,-2.0,0.0,21.0,1.0,455.0,22.0,High School,1.0,2.0,57.0,1.0,5.0,4.0,9556.0,11568.0,5.0,12.0,4.0,4.0,80.0,2.0,37.0,4.0,34.0,18.0,1.0,15.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No,Non-Travel,Under 25,Current Employees,R&D,Other,STAFF-8729,8729.0,Female,Research Director,Single,Yes,Y,6.0,-2.0,0.0,21.0,1.0,167.0,19.0,Associates Degree,1.0,4.0,97.0,1.0,3.0,3.0,3965.0,5587.0,6.0,22.0,4.0,3.0,80.0,2.0,4.0,3.0,6.0,8.0,5.0,12.0
No,Travel_Frequently,35 - 44,Current Employees,R&D,Marketing,STAFF-8730,8730.0,Male,Manufacturing Director,Married,Yes,Y,0.0,-2.0,0.0,35.0,1.0,457.0,6.0,Associates Degree,1.0,4.0,99.0,2.0,2.0,3.0,15661.0,26277.0,7.0,20.0,4.0,1.0,80.0,1.0,6.0,4.0,31.0,6.0,11.0,17.0
No,Travel_Rarely,Under 25,Current Employees,HR,Other,STAFF-8731,8731.0,Male,Manufacturing Director,Married,No,Y,0.0,-2.0,0.0,23.0,1.0,350.0,18.0,High School,1.0,2.0,100.0,1.0,2.0,2.0,15567.0,9201.0,0.0,12.0,4.0,3.0,80.0,2.0,4.0,1.0,20.0,10.0,2.0,11.0
No,Non-Travel,35 - 44,Current Employees,R&D,Medical,STAFF-8732,8732.0,Male,Manager,Single,No,Y,2.0,-2.0,0.0,37.0,0.0,1117.0,19.0,Doctoral Degree,1.0,4.0,83.0,3.0,3.0,3.0,2258.0,7686.0,9.0,12.0,4.0,4.0,80.0,1.0,11.0,2.0,27.0,5.0,9.0,11.0
No,Travel_Rarely,Under 25,Current Employees,Sales,Human Resources,STAFF-8733,8733.0,Male,Manager,Single,Yes,Y,3.0,-2.0,0.0,21.0,1.0,433.0,3.0,Associates Degree,1.0,4.0,77.0,3.0,2.0,1.0,14998.0,20660.0,3.0,25.0,4.0,4.0,80.0,3.0,28.0,4.0,18.0,6.0,3.0,15.0
No,Non-Travel,25 - 34,Current Employees,HR,Human Resources,STAFF-8734,8734.0,Male,Sales Executive,Divorced,Yes,Y,4.0,-2.0,0.0,25.0,1.0,1171.0,27.0,Associates Degree,1.0,1.0,47.0,3.0,4.0,4.0,8531.0,6864.0,6.0,12.0,3.0,2.0,80.0,3.0,29.0,1.0,19.0,6.0,1.0,0.0
No,Non-Travel,25 - 34,Current Employees,R&D,Human Resources,STAFF-8735,8735.0,Male,Research Scientist,Single,Yes,Y,1.0,-2.0,0.0,30.0,0.0,1148.0,18.0,Bachelor's Degree,1.0,4.0,85.0,1.0,5.0,4.0,1950.0,17875.0,5.0,19.0,4.0,1.0,80.0,0.0,35.0,3.0,6.0,12.0,2.0,4.0
No,Non-Travel,35 - 44,Current Employees,HR,Technical Degree,STAFF-8736,8736.0,Male,Sales Representative,Married,Yes,Y,3.0,-2.0,0.0,36.0,1.0,411.0,17.0,Master's Degree,1.0,1.0,71.0,3.0,1.0,2.0,11775.0,4018.0,0.0,12.0,4.0,1.0,80.0,1.0,13.0,2.0,18.0,7.0,14.0,1.0
No,Travel_Frequently,Under 25,Current Employees,HR,Technical Degree,STAFF-8737,8737.0,Female,Sales Representative,Single,Yes,Y,0.0,-2.0,0.0,18.0,0.0,1304.0,6.0,Associates Degree,1.0,3.0,98.0,1.0,5.0,3.0,17309.0,11452.0,3.0,25.0,4.0,3.0,80.0,0.0,23.0,3.0,34.0,16.0,2.0,14.0
No,Non-Travel,25 - 34,Current Employees,HR,Life Sciences,STAFF-8738,8738.0,Female,Sales Executive,Divorced,Yes,Y,1.0,-2.0,0.0,31.0,1.0,440.0,6.0,Master's Degree,1.0,1.0,38.0,1.0,3.0,1.0,3064.0,15268.0,0.0,16.0,3.0,2.0,80.0,2.0,9.0,2.0,13.0,10.0,6.0,4.0
No,Travel_Rarely,25 - 34,Current Employees,Sales,Other,STAFF-8739,8739.0,Male,Laboratory Technician,Divorced,No,Y,1.0,-2.0,0.0,26.0,1.0,981.0,4.0,Associates Degree,1.0,2.0,83.0,3.0,4.0,1.0,13156.0,22365.0,5.0,14.0,4.0,3.0,80.0,3.0,34.0,4.0,24.0,0.0,7.0,17.0
Yes,Travel_Rarely,25 - 34,Ex-Employees,Sales,Marketing,STAFF-8740,8740.0,Male,Research Director,Single,Yes,Y,0.0,-2.0,0.0,27.0,1.0,205.0,14.0,Bachelor's Degree,1.0,3.0,53.0,3.0,1.0,4.0,5490.0,23636.0,8.0,14.0,3.0,1.0,80.0,3.0,35.0,3.0,17.0,13.0,2.0,1.0
No,Travel_Frequently,Under 25,Current Employees,Sales,Human Resources,STAFF-8741,8741.0,Male,Manufacturing Director,Divorced,Yes,Y,6.0,-2.0,0.0,23.0,0.0,296.0,19.0,Master's Degree,1.0,3.0,94.0,3.0,2.0,3.0,2916.0,13041.0,2.0,21.0,4.0,3.0,80.0,1.0,29.0,4.0,21.0,1.0,13.0,12.0
No,Travel_Rarely,25 - 34,Current Employees,Sales,Technical Degree,STAFF-8742,8742.0,Female,,Married,Yes,Y,6.0,-2.0,0.0,27.0,1.0,1061.0,17.0,Doctoral Degree,1.0,2.0,66.0,2.0,2.0,2.0,19773.0,19564.0,5.0,13.0,3.0,2.0,80.0,3.0,22.0,3.0,3.0,16.0,13.0,0.0
No,Non-Travel,25 - 34,Current Employees,R&D,Other,STAFF-8743,8743.0,Female,Manufacturing Director,Single,No,Y,3.0,-2.0,0.0,25.0,1.0,1198.0,1.0,Master's Degree,1.0,3.0,65.0,3.0,2.0,1.0,6552.0,24350.0,7.0,16.0,3.0,2.0,80.0,3.0,9.0,4.0,21.0,12.0,8.0,16.0
Yes,Travel_Rarely,25 - 34,Ex-Employees,R&D,Human Resources,STAFF-8744,8744.0,Female,Healthcare Representative,Single,Yes,Y,1.0,-2.0,0.0,30.0,1.0,1020.0,14.0,Bachelor's Degree,1.0,2.0,48.0,3.0,4.0,1.0,16816.0,19254.0,5.0,21.0,4.0,3.0,80.0,3.0,3.0,2.0,24.0,12.0,5.0,4.0
No,Travel_Rarely,Under 25,Current Employees,R&D,Life Sciences,STAFF-8745,8745.0,Male,Research Director,Divorced,Yes,Y,2.0,-2.0,0.0,24.0,1.0,282.0,12.0,Associates Degree,1.0,3.0,44.0,3.0,2.0,1.0,7839.0,4751.0,1.0,21.0,4.0,3.0,80.0,2.0,15.0,1.0,8.0,9.0,14.0,0.0
No,Travel_Rarely,25 - 34,Current Employees,HR,Human Resources,STAFF-8746,8746.0,Female,Manager,Divorced,No,Y,5.0,-2.0,0.0,29.0,1.0,666.0,8.0,Bachelor's Degree,1.0,1.0,95.0,2.0,1.0,1.0,19194.0,11609.0,4.0,12.0,,4.0,80.0,1.0,9.0,1.0,11.0,1.0,13.0,15.0
No,Travel_Rarely,35 - 44,Current Employees,HR,Marketing,STAFF-8747,8747.0,Female,Sales Executive,Married,Yes,Y,1.0,-2.0,0.0,36.0,1.0,1479.0,12.0,Associates Degree,1.0,1.0,45.0,3.0,1.0,1.0,15699.0,4249.0,4.0,25.0,4.0,1.0,80.0,2.0,13.0,4.0,28.0,9.0,2.0,4.0
Yes,Non-Travel,Under 25,Ex-Employees,Sales,Other,STAFF-8748,8748.0,Female,Healthcare Representative,Divorced,No,Y,5.0,-2.0,0.0,21.0,1.0,1238.0,5.0,Doctoral Degree,1.0,3.0,70.0,1.0,3.0,1.0,17072.0,16516.0,2.0,21.0,3.0,3.0,80.0,3.0,18.0,4.0,34.0,6.0,6.0,6.0
No,Travel_Rarely,35 - 44,Current Employees,R&D,Technical Degree,STAFF-8749,8749.0,Male,Manager,Divorced,No,Y,3.0,-2.0,0.0,37.0,1.0,1269.0,12.0,Master's Degree,1.0,3.0,41.0,2.0,5.0,1.0,15179.0,14107.0,8.0,22.0,4.0,4.0,80.0,3.0,9.0,1.0,31.0,12.0,10.0,17.0
No,Non-Travel,45 - 54,Current Employees,HR,Medical,STAFF-8750,8750.0,Male,Sales Representative,Single,No,Y,2.0,-2.0,0.0,49.0,1.0,1353.0,2.0,Master's Degree,1.0,3.0,32.0,2.0,2.0,4.0,12380.0,15628.0,7.0,13.0,3.0,1.0,80.0,2.0,36.0,1.0,33.0,17.0,4.0,11.0
No,Travel_Rarely,35 - 44,Current Employees,R&D,Marketing,STAFF-8751,8751.0,Male,Research Scientist,Single,Yes,Y,3.0,-2.0,0.0,40.0,1.0,1312.0,20.0,Bachelor's Degree,1.0,2.0,56.0,4.0,2.0,3.0,14495.0,15903.0,7.0,22.0,4.0,4.0,80.0,0.0,0.0,3.0,28.0,0.0,13.0,16.0
No,Non-Travel,25 - 34,Current Employees,Sales,Marketing,STAFF-8752,8752.0,Male,Manager,Single,Yes,Y,4.0,-2.0,0.0,27.0,1.0,384.0,24.0,Bachelor's Degree,1.0,2.0,78.0,1.0,4.0,1.0,17379.0,4835.0,3.0,19.0,4.0,3.0,80.0,1.0,24.0,1.0,35.0,15.0,0.0,11.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No,Travel_Frequently,Under 25,Current Employees,HR,Marketing,STAFF-8753,8753.0,Male,Healthcare Representative,Married,No,Y,5.0,-2.0,0.0,24.0,1.0,1093.0,28.0,Doctoral Degree,1.0,1.0,35.0,2.0,2.0,2.0,19871.0,6539.0,5.0,14.0,4.0,2.0,80.0,1.0,28.0,1.0,21.0,4.0,1.0,10.0
No,Non-Travel,Under 25,Current Employees,Sales,Other,STAFF-8754,8754.0,Female,Research Director,Married,No,Y,1.0,-2.0,0.0,18.0,1.0,456.0,12.0,High School,1.0,1.0,97.0,2.0,2.0,1.0,13059.0,22637.0,9.0,20.0,3.0,3.0,80.0,2.0,38.0,3.0,3.0,0.0,2.0,11.0
No,Non-Travel,25 - 34,Current Employees,R&D,Technical Degree,STAFF-8755,8755.0,Female,Research Scientist,Divorced,Yes,Y,3.0,-2.0,0.0,27.0,1.0,435.0,21.0,High School,1.0,1.0,87.0,2.0,2.0,1.0,6357.0,24006.0,5.0,15.0,3.0,2.0,80.0,2.0,39.0,3.0,8.0,18.0,8.0,9.0
No,Travel_Rarely,45 - 54,Current Employees,HR,Other,STAFF-8756,8756.0,Female,Manufacturing Director,Married,Yes,Y,2.0,-2.0,0.0,53.0,1.0,571.0,17.0,Master's Degree,1.0,4.0,93.0,1.0,5.0,4.0,14961.0,23678.0,5.0,25.0,4.0,3.0,80.0,3.0,15.0,1.0,21.0,2.0,0.0,16.0
No,Travel_Rarely,Under 25,Current Employees,Sales,Human Resources,STAFF-8757,8757.0,Female,Sales Representative,Married,Yes,Y,3.0,-2.0,0.0,21.0,1.0,833.0,29.0,Bachelor's Degree,1.0,1.0,65.0,2.0,1.0,2.0,9677.0,8298.0,0.0,16.0,4.0,3.0,80.0,2.0,37.0,2.0,25.0,11.0,1.0,9.0
No,Travel_Rarely,35 - 44,Current Employees,R&D,Technical Degree,STAFF-8758,8758.0,Male,Research Scientist,Married,Yes,Y,0.0,-2.0,0.0,43.0,0.0,1183.0,21.0,Associates Degree,1.0,4.0,84.0,4.0,2.0,4.0,3107.0,25116.0,7.0,25.0,3.0,1.0,80.0,3.0,34.0,4.0,0.0,15.0,8.0,13.0
No,Non-Travel,Under 25,Current Employees,HR,Marketing,STAFF-8759,8759.0,Male,Sales Executive,Married,Yes,Y,0.0,-2.0,0.0,21.0,1.0,238.0,24.0,Master's Degree,1.0,3.0,30.0,4.0,4.0,4.0,4956.0,7826.0,0.0,11.0,4.0,4.0,80.0,3.0,39.0,1.0,11.0,4.0,0.0,17.0
No,Travel_Frequently,35 - 44,Current Employees,Sales,Life Sciences,STAFF-8760,8760.0,Male,Laboratory Technician,Single,Yes,Y,0.0,-2.0,0.0,44.0,1.0,1041.0,12.0,High School,1.0,1.0,51.0,2.0,2.0,3.0,3051.0,12322.0,7.0,13.0,4.0,1.0,80.0,2.0,14.0,1.0,25.0,18.0,9.0,14.0
No,Travel_Frequently,25 - 34,Current Employees,Sales,Marketing,STAFF-8761,8761.0,Male,Healthcare Representative,Divorced,No,Y,3.0,-2.0,0.0,30.0,1.0,117.0,2.0,Doctoral Degree,1.0,4.0,41.0,2.0,3.0,1.0,1927.0,8682.0,1.0,13.0,4.0,3.0,80.0,0.0,3.0,2.0,27.0,18.0,1.0,1.0
No,Travel_Rarely,45 - 54,Current Employees,R&D,Human Resources,STAFF-8762,8762.0,Female,Sales Representative,Single,No,Y,2.0,-2.0,0.0,51.0,0.0,864.0,18.0,Bachelor's Degree,1.0,4.0,38.0,2.0,3.0,4.0,3448.0,10228.0,0.0,13.0,4.0,1.0,80.0,2.0,4.0,2.0,28.0,5.0,15.0,11.0
No,Travel_Frequently,Under 25,Current Employees,HR,Human Resources,STAFF-8763,8763.0,Female,Human Resources,Single,Yes,Y,6.0,-2.0,0.0,19.0,1.0,431.0,18.0,Doctoral Degree,1.0,1.0,64.0,1.0,4.0,1.0,4335.0,5192.0,2.0,17.0,3.0,1.0,80.0,0.0,28.0,2.0,31.0,13.0,1.0,15.0
No,Non-Travel,25 - 34,Current Employees,HR,Medical,STAFF-8764,8764.0,Male,Manager,Single,No,Y,5.0,-2.0,0.0,31.0,1.0,268.0,2.0,Master's Degree,1.0,1.0,52.0,2.0,1.0,2.0,9900.0,15326.0,6.0,24.0,3.0,1.0,80.0,3.0,13.0,1.0,32.0,5.0,2.0,0.0
No,Travel_Frequently,25 - 34,Current Employees,Sales,Marketing,STAFF-8765,8765.0,Male,Manager,Divorced,No,Y,4.0,-2.0,0.0,29.0,1.0,1242.0,28.0,Master's Degree,1.0,1.0,77.0,3.0,2.0,3.0,19881.0,12122.0,6.0,21.0,3.0,3.0,80.0,2.0,10.0,3.0,24.0,5.0,4.0,7.0
No,Non-Travel,25 - 34,Current Employees,R&D,Technical Degree,STAFF-8766,8766.0,Male,Sales Representative,Married,Yes,Y,5.0,-2.0,0.0,27.0,0.0,1081.0,14.0,Doctoral Degree,1.0,3.0,44.0,3.0,5.0,2.0,2666.0,26994.0,3.0,22.0,4.0,3.0,80.0,0.0,14.0,1.0,21.0,14.0,10.0,14.0
No,Non-Travel,25 - 34,Current Employees,Sales,Life Sciences,STAFF-8767,8767.0,Male,Research Scientist,Divorced,Yes,Y,4.0,-2.0,0.0,31.0,1.0,929.0,9.0,Bachelor's Degree,1.0,4.0,82.0,4.0,5.0,3.0,3668.0,20653.0,1.0,21.0,3.0,2.0,80.0,3.0,37.0,3.0,25.0,1.0,5.0,17.0
No,Travel_Rarely,35 - 44,Current Employees,Sales,Medical,STAFF-8768,8768.0,Male,Laboratory Technician,Divorced,Yes,Y,5.0,-2.0,0.0,38.0,1.0,564.0,6.0,Doctoral Degree,1.0,3.0,38.0,1.0,3.0,3.0,17171.0,9020.0,7.0,13.0,4.0,4.0,80.0,3.0,20.0,4.0,33.0,16.0,3.0,0.0
Yes,Travel_Rarely,Under 25,Ex-Employees,R&D,Technical Degree,STAFF-8769,8769.0,Female,Research Director,Divorced,Yes,Y,2.0,-2.0,0.0,19.0,1.0,1272.0,3.0,High School,1.0,2.0,81.0,2.0,3.0,3.0,1086.0,26902.0,5.0,18.0,4.0,2.0,80.0,2.0,4.0,4.0,3.0,0.0,0.0,9.0
No,Non-Travel,25 - 34,Current Employees,HR,Human Resources,STAFF-8770,8770.0,Female,Sales Executive,Single,No,Y,1.0,-2.0,0.0,29.0,1.0,652.0,4.0,Bachelor's Degree,1.0,3.0,57.0,1.0,2.0,1.0,6051.0,22513.0,2.0,17.0,4.0,1.0,80.0,0.0,37.0,2.0,14.0,18.0,15.0,17.0
No,Non-Travel,25 - 34,Current Employees,HR,Life Sciences,STAFF-8771,8771.0,Male,Sales Representative,Married,Yes,Y,6.0,-2.0,0.0,27.0,1.0,642.0,16.0,Associates Degree,1.0,3.0,45.0,3.0,5.0,2.0,11254.0,11339.0,7.0,11.0,4.0,3.0,80.0,2.0,16.0,2.0,7.0,1.0,10.0,9.0
Yes,Non-Travel,Under 25,Ex-Employees,Sales,Human Resources,STAFF-8772,8772.0,Male,Sales Executive,Married,Yes,Y,2.0,-2.0,0.0,22.0,1.0,341.0,7.0,Associates Degree,1.0,3.0,52.0,3.0,1.0,3.0,6245.0,8143.0,6.0,14.0,3.0,4.0,80.0,3.0,25.0,4.0,20.0,10.0,1.0,17.0
No,Travel_Rarely,25 - 34,Current Employees,R&D,Medical,STAFF-8773,8773.0,Male,Sales Representative,Divorced,Yes,Y,6.0,-2.0,0.0,29.0,1.0,974.0,7.0,High School,1.0,3.0,88.0,1.0,4.0,3.0,4014.0,18285.0,5.0,20.0,3.0,2.0,80.0,0.0,11.0,1.0,35.0,1.0,3.0,16.0
No,Travel_Frequently,Under 25,Current Employees,HR,Other,STAFF-8774,8774.0,Female,Manufacturing Director,Divorced,No,Y,1.0,-2.0,0.0,21.0,1.0,1107.0,5.0,Master's Degree,1.0,3.0,59.0,1.0,1.0,2.0,8628.0,20883.0,7.0,17.0,4.0,3.0,80.0,0.0,19.0,4.0,28.0,7.0,8.0,13.0
No,Travel_Rarely,25 - 34,Current Employees,R&D,Human Resources,STAFF-8775,8775.0,Female,Manufacturing Director,Married,Yes,Y,1.0,-2.0,0.0,25.0,1.0,373.0,26.0,Doctoral Degree,1.0,3.0,96.0,4.0,2.0,1.0,8112.0,9622.0,2.0,25.0,4.0,2.0,80.0,3.0,4.0,4.0,17.0,11.0,11.0,1.0
No,Non-Travel,Under 25,Current Employees,R&D,Medical,STAFF-8776,8776.0,Female,Laboratory Technician,Single,Yes,Y,2.0,-2.0,0.0,19.0,1.0,527.0,11.0,High School,1.0,1.0,30.0,4.0,4.0,1.0,17205.0,8093.0,4.0,11.0,4.0,3.0,80.0,1.0,37.0,1.0,15.0,10.0,4.0,2.0
No,Travel_Rarely,25 - 34,Current Employees,Sales,Human Resources,STAFF-8777,8777.0,Female,Sales Representative,Divorced,No,Y,0.0,-2.0,0.0,27.0,0.0,596.0,27.0,Associates Degree,1.0,3.0,78.0,1.0,4.0,4.0,12140.0,16428.0,4.0,23.0,3.0,3.0,80.0,1.0,22.0,4.0,8.0,9.0,11.0,5.0
No,Travel_Rarely,35 - 44,Current Employees,HR,Medical,STAFF-8778,8778.0,Female,Manager,Divorced,Yes,Y,3.0,-2.0,0.0,39.0,1.0,1004.0,14.0,Associates Degree,1.0,4.0,58.0,3.0,4.0,4.0,3811.0,24399.0,6.0,16.0,3.0,4.0,80.0,2.0,23.0,4.0,22.0,12.0,13.0,4.0
No,Non-Travel,Over 55,Current Employees,R&D,Marketing,STAFF-8779,8779.0,Male,Manager,Divorced,Yes,Y,0.0,-2.0,0.0,55.0,1.0,981.0,15.0,High School,1.0,2.0,61.0,1.0,4.0,1.0,1014.0,21801.0,0.0,19.0,3.0,1.0,80.0,3.0,0.0,1.0,0.0,11.0,0.0,10.0
No,Non-Travel,25 - 34,Current Employees,HR,Other,STAFF-8780,8780.0,Female,Sales Representative,Single,No,Y,3.0,-2.0,0.0,30.0,1.0,444.0,1.0,Associates Degree,1.0,4.0,81.0,3.0,2.0,1.0,15408.0,25945.0,1.0,22.0,3.0,2.0,80.0,3.0,32.0,1.0,10.0,15.0,9.0,10.0
Yes,Non-Travel,Under 25,Ex-Employees,R&D,Other,STAFF-8781,8781.0,Male,Healthcare Representative,Married,No,Y,5.0,-2.0,0.0,24.0,1.0,687.0,13.0,Associates Degree,1.0,1.0,73.0,3.0,4.0,1.0,8402.0,16870.0,0.0,23.0,3.0,2.0,80.0,2.0,11.0,4.0,12.0,8.0,13.0,1.0
Yes,Travel_Rarely,Under 25,Ex-Employees,Sales,Human Resources,STAFF-8782,8782.0,Male,Manager,Divorced,Yes,Y,4.0,-2.0,0.0,18.0,1.0,243.0,11.0,Associates Degree,1.0,4.0,34.0,2.0,4.0,1.0,10408.0,23840.0,2.0,17.0,4.0,3.0,80.0,1.0,19.0,4.0,37.0,14.0,4.0,6.0
No,Non-Travel,25 - 34,Current Employees,R&D,Life Sciences,STAFF-8783,8783.0,Female,Healthcare Representative,Single,No,Y,1.0,-2.0,0.0,29.0,1.0,1439.0,8.0,High School,1.0,2.0,96.0,2.0,3.0,4.0,19858.0,20156.0,2.0,14.0,4.0,1.0,80.0,1.0,5.0,4.0,0.0,16.0,15.0,2.0
No,Non-Travel,Under 25,Current Employees,HR,Life Sciences,STAFF-8784,8784.0,Female,Manufacturing Director,Married,Yes,Y,1.0,-2.0,0.0,19.0,0.0,846.0,21.0,Bachelor's Degree,1.0,2.0,91.0,2.0,4.0,2.0,6778.0,19616.0,3.0,25.0,3.0,4.0,80.0,0.0,29.0,3.0,22.0,16.0,8.0,9.0
No,Non-Travel,Under 25,Current Employees,HR,Other,STAFF-8785,8785.0,Male,Sales Representative,Divorced,No,Y,4.0,-2.0,0.0,21.0,1.0,501.0,12.0,Bachelor's Degree,1.0,1.0,92.0,1.0,2.0,4.0,16694.0,11518.0,4.0,12.0,3.0,2.0,80.0,2.0,19.0,4.0,28.0,8.0,14.0,10.0
No,Non-Travel,Under 25,Current Employees,HR,Medical,STAFF-8786,8786.0,Male,Sales Representative,Single,Yes,Y,1.0,-2.0,0.0,21.0,1.0,1139.0,17.0,Master's Degree,1.0,1.0,66.0,3.0,2.0,2.0,10017.0,17639.0,7.0,13.0,3.0,1.0,80.0,3.0,40.0,3.0,1.0,4.0,0.0,11.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No,Non-Travel,25 - 34,Current Employees,HR,Marketing,STAFF-8787,8787.0,Female,Research Scientist,Single,Yes,Y,3.0,-2.0,0.0,28.0,1.0,110.0,20.0,High School,1.0,2.0,82.0,1.0,3.0,3.0,2825.0,13724.0,0.0,24.0,3.0,3.0,80.0,3.0,18.0,4.0,29.0,6.0,3.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No,Travel_Frequently,25 - 34,Current Employees,Sales,Life Sciences,STAFF-8788,8788.0,Female,Human Resources,Married,Yes,Y,1.0,-2.0,0.0,33.0,1.0,1310.0,8.0,Master's Degree,1.0,1.0,52.0,1.0,2.0,1.0,18788.0,23551.0,2.0,17.0,3.0,3.0,80.0,3.0,9.0,2.0,38.0,3.0,11.0,0.0
No,Non-Travel,Under 25,Current Employees,HR,Other,STAFF-8789,8789.0,Female,Sales Executive,Divorced,No,Y,4.0,-2.0,0.0,24.0,1.0,680.0,13.0,High School,1.0,1.0,97.0,3.0,3.0,3.0,7866.0,6526.0,0.0,24.0,3.0,2.0,80.0,2.0,9.0,1.0,23.0,6.0,6.0,15.0
No,Travel_Frequently,25 - 34,Current Employees,HR,Life Sciences,STAFF-8790,8790.0,Female,Human Resources,Single,Yes,Y,2.0,-2.0,0.0,29.0,1.0,1242.0,17.0,Doctoral Degree,1.0,3.0,32.0,1.0,2.0,3.0,18922.0,15711.0,3.0,19.0,3.0,1.0,80.0,0.0,6.0,4.0,10.0,16.0,6.0,13.0
No,Travel_Rarely,25 - 34,Current Employees,HR,Human Resources,STAFF-8791,8791.0,Male,Sales Representative,Single,No,Y,4.0,-2.0,0.0,25.0,1.0,307.0,3.0,High School,1.0,2.0,77.0,3.0,2.0,4.0,16692.0,3190.0,8.0,24.0,4.0,2.0,80.0,0.0,38.0,4.0,10.0,15.0,0.0,14.0
No,Non-Travel,Under 25,Current Employees,HR,Other,STAFF-8792,8792.0,Female,Manager,Single,Yes,Y,1.0,-2.0,0.0,19.0,1.0,119.0,26.0,Associates Degree,1.0,3.0,65.0,2.0,3.0,4.0,10851.0,4072.0,0.0,20.0,4.0,2.0,80.0,0.0,1.0,3.0,25.0,14.0,2.0,17.0
No,Travel_Rarely,Under 25,Current Employees,R&D,Life Sciences,STAFF-8793,8793.0,Female,Sales Executive,Married,Yes,Y,2.0,-2.0,0.0,21.0,1.0,774.0,26.0,Master's Degree,1.0,3.0,65.0,3.0,2.0,3.0,14651.0,13314.0,5.0,21.0,3.0,4.0,80.0,3.0,38.0,3.0,24.0,16.0,9.0,16.0
Yes,Travel_Frequently,Under 25,Ex-Employees,R&D,Other,STAFF-8794,8794.0,Female,Sales Executive,Single,Yes,Y,2.0,-2.0,0.0,20.0,1.0,1294.0,8.0,Bachelor's Degree,1.0,1.0,87.0,2.0,5.0,1.0,3813.0,8540.0,4.0,24.0,4.0,4.0,80.0,0.0,39.0,2.0,14.0,8.0,13.0,5.0
No,Travel_Frequently,Under 25,Current Employees,R&D,Medical,STAFF-8795,8795.0,Male,Laboratory Technician,Married,No,Y,1.0,-2.0,0.0,19.0,1.0,1160.0,29.0,Master's Degree,1.0,2.0,95.0,2.0,1.0,1.0,1587.0,11568.0,9.0,18.0,4.0,1.0,80.0,0.0,23.0,1.0,26.0,11.0,6.0,13.0
Yes,Travel_Rarely,25 - 34,Ex-Employees,Sales,Medical,STAFF-8796,8796.0,Male,Laboratory Technician,Divorced,No,Y,4.0,-2.0,0.0,29.0,1.0,1377.0,5.0,Bachelor's Degree,1.0,3.0,100.0,1.0,5.0,1.0,13543.0,17419.0,8.0,14.0,4.0,4.0,80.0,1.0,18.0,1.0,17.0,13.0,10.0,1.0
No,Travel_Frequently,25 - 34,Current Employees,HR,Technical Degree,STAFF-8797,8797.0,Male,Manufacturing Director,Married,No,Y,3.0,-2.0,0.0,30.0,1.0,1276.0,27.0,Master's Degree,1.0,4.0,34.0,4.0,4.0,3.0,4421.0,23402.0,8.0,24.0,3.0,2.0,80.0,3.0,38.0,1.0,32.0,14.0,3.0,9.0
